job_id,job_title,company,location,experience_level,employment_type,salary_inr,remote_ratio,skills,posted_date
JM26-0453,Business Analyst,Apex Technologies,Hyderabad,Senior,Full-time,1160000.0,0,"SQL, Tableau, Power BI",2026-04-03
JM26-0652,Analytics Engineer,InnovateLabs,Kolkata,Entry,Full-time,670000.0,50,"ETL, SQL, Python",2026-05-04
JM26-0254,Data Scientist,NextGen Analytics,Kolkata,Senior,Full-time,1240000.0,0,"Python, Machine Learning, Statistics, Pandas",2026-04-13
JM26-0304,Data Engineer,FinEdge,Pune,Senior,Full-time,1600000.0,50,"AWS, ETL, SQL",2026-04-13
JM26-0897,Data Scientist,DataSphere,Bengaluru,Senior,Full-time,1420000.0,0,"Statistics, Python, Machine Learning",2026-01-10
JM26-1051,AI Engineer,,Mumbai,Senior,Contract,2210000.0,100,"Python, LLM, PyTorch",2026-02-26
JM26-0881,Machine Learning Engineer,TechNova,Pune,Senior,Full-time,1790000.0,100,"PyTorch, TensorFlow, Python, Machine Learning",2026-03-07
JM26-0572,BI Analyst,InsightWorks,Gurugram,Mid,Full-time,830000.0,100,"SQL, Power BI, Excel, Tableau",2026-06-19
JM26-0624,Data Engineer,BrightData,Delhi NCR,Mid,Full-time,1200000.0,0,"AWS, SQL, Python, ETL",2026-08-13
JM26-0346,BI Analyst,Apex Technologies,Pune,Senior,Part-time,750000.0,100,"Tableau, Power BI, SQL, Excel, Data Visualization",2026-04-09
JM26-1033,Data Engineer,InsightWorks,Bengaluru,Lead,Full-time,2260000.0,0,"ETL, Spark, AWS",2026-08-07
JM26-1028,Machine Learning Engineer,NextGen Analytics,Bengaluru,Senior,Full-time,2160000.0,50,"Python, Machine Learning, PyTorch, TensorFlow",2026-08-13
JM26-0263,Data Scientist,Apex Technologies,Bengaluru,Mid,Full-time,1170000.0,0,"Python, Machine Learning, Statistics",2026-02-28
JM26-0611,Data Engineer,Apex Technologies,Hyderabad,Mid,Full-time,1360000.0,0,"Spark, Python, AWS, ETL",2026-06-27
JM26-0298,BI Analyst,CloudMatrix,Delhi NCR,Entry,Full-time,500000.0,50,"Excel, Data Visualization, Tableau",2026-02-19
JM26-0990,BI Analyst,InnovateLabs,Kolkata,Entry,Part-time,270000.0,50,"Data Visualization, Excel, Tableau, SQL, Power BI",2026-07-10
JM26-0415,Data Analyst,NextGen Analytics,Gurugram,Entry,Full-time,500000.0,50,"Power BI, Python, Pandas",2026-05-17
JM26-0151,BI Analyst,InnovateLabs,Gurugram,Mid,Full-time,810000.0,0,"SQL, Data Visualization, Tableau",2026-07-12
JM26-0946,Data Scientist,DataSphere,Kolkata,Senior,Full-time,1250000.0,0,"Machine Learning, SQL, Pandas, Statistics",2026-02-03
JM26-0473,Data Analyst,FinEdge,Chennai,Entry,Full-time,520000.0,100,"Pandas, SQL, Python, Power BI, Excel",2026-01-21
JM26-0953,Data Scientist,InsightWorks,Gurugram,Entry,Full-time,750000.0,100,"SQL, Machine Learning, Pandas, Statistics, Python",2026-06-05
JM26-0988,Data Analyst,BrightData,Delhi NCR,Lead,Part-time,610000.0,100,"Excel, SQL, Python, Pandas",2026-02-14
JM26-0779,Business Analyst,InsightWorks,Chennai,Entry,Part-time,370000.0,100,"Communication, Power BI, SQL",2026-05-03
JM26-0641,Business Analyst,InnovateLabs,Bengaluru,Mid,Contract,690000.0,0,"Tableau, Excel, Communication, Power BI",2026-07-14
JM26-1193,ML Researcher,CloudMatrix,Hyderabad,Senior,Full-time,1870000.0,100,"Deep Learning, PyTorch, Statistics",2026-08-25
JM26-1132,Data Engineer,FinEdge,Pune,Entry,Part-time,560000.0,0,"Python, ETL, Spark",2026-08-01
JM26-0551,Data Engineer,DataSphere,Delhi NCR,Entry,Full-time,880000.0,100,"Spark, Python, ETL, SQL",2026-01-25
JM26-0640,ML Researcher,InnovateLabs,Chennai,Mid,Full-time,1470000.0,0,"PyTorch, Research, Statistics, Python, Deep Learning",2026-02-08
JM26-0936,Data Scientist,TechNova,Mumbai,Mid,Full-time,820000.0,100,"Python, Machine Learning, Pandas, Statistics, SQL",2026-05-07
JM26-0929,AI Engineer,InsightWorks,Bengaluru,Mid,Full-time,1500000.0,100,"PyTorch, Machine Learning, Deep Learning, Python",2026-08-25
JM26-0489,Data Engineer,DataSphere,Delhi NCR,Entry,Full-time,930000.0,0,"AWS, SQL, Python",2026-04-12
JM26-0820,Data Scientist,InnovateLabs,Pune,Mid,Full-time,960000.0,0,"SQL, Machine Learning, Statistics, Python, Pandas",2026-01-23
JM26-0711,Python Developer,Vertex Systems,Bengaluru,Mid,Full-time,850000.0,0,"Git, Django, SQL, Python, REST API",2026-02-11
JM26-1178,Machine Learning Engineer,DigitalCore,Delhi NCR,Entry,Full-time,870000.0,50,"Python, TensorFlow, PyTorch, Machine Learning",2026-04-10
JM26-0148,Data Engineer,QuantifyAI,Pune,Entry,Contract,800000.0,100,"SQL, ETL, Spark, Python",2026-02-22
JM26-0147,Data Scientist,TechNova,Pune,Lead,Full-time,2040000.0,50,"SQL, Python, Machine Learning, Pandas",2026-06-19
JM26-0403,BI Analyst,NextGen Analytics,Delhi NCR,Entry,Contract,660000.0,0,"SQL, Excel, Power BI, Tableau, Data Visualization",2026-02-06
JM26-0955,Analytics Engineer,TechNova,Delhi NCR,Mid,Full-time,910000.0,0,"SQL, dbt, ETL, Python, Data Modeling",2026-03-25
JM26-0451,Data Analyst,DigitalCore,Hyderabad,Mid,Internship,200000.0,50,"Excel, Python, SQL, Power BI",2026-08-04
JM26-0660,Machine Learning Engineer,Vertex Systems,Hyderabad,Entry,Full-time,750000.0,0,"Docker, TensorFlow, Python, Machine Learning, PyTorch",2026-08-08
JM26-0464,Data Scientist,DataSphere,Bengaluru,Entry,Full-time,740000.0,100,"SQL, Pandas, Python, Statistics",2026-01-28
JM26-0187,Machine Learning Engineer,DataSphere,Chennai,Mid,Internship,380000.0,100,"TensorFlow, Python, Docker, PyTorch, Machine Learning",2026-03-24
JM26-0609,Business Analyst,InsightWorks,Pune,Entry,Full-time,480000.0,0,"Excel, Power BI, SQL, Tableau",2026-04-24
JM26-0144,Data Engineer,DataSphere,Mumbai,Entry,Full-time,950000.0,100,"ETL, SQL, Spark",2026-08-23
JM26-0752,Data Scientist,InnovateLabs,Bengaluru,Mid,Full-time,1250000.0,0,"SQL, Machine Learning, Statistics",2026-04-25
JM26-0982,BI Analyst,CloudMatrix,Ahmedabad,Senior,Contract,990000.0,100,,2026-06-29
JM26-0198,ML Researcher,InnovateLabs,Kolkata,Mid,Full-time,1150000.0,100,"Research, Python, Statistics, PyTorch, Deep Learning",2026-03-09
JM26-0884,Data Engineer,FinEdge,Bengaluru,Entry,Full-time,860000.0,50,"Python, Spark, SQL",2026-03-25
JM26-0280,ML Researcher,Apex Technologies,Pune,Mid,Full-time,1630000.0,100,"Statistics, PyTorch, Python, Research, Deep Learning",2026-06-03
JM26-0294,Data Analyst,TechNova,Gurugram,Lead,Full-time,1090000.0,0,"Excel, Pandas, Power BI",2026-06-01
JM26-1091,Data Scientist,NextGen Analytics,Ahmedabad,Mid,Full-time,1080000.0,100,"Statistics, Pandas, Python, Machine Learning, SQL",2026-07-25
JM26-0401,Data Scientist,Apex Technologies,Kolkata,Lead,Full-time,1830000.0,0,"Python, Pandas, Machine Learning",2026-07-02
JM26-0123,Data Analyst,Vertex Systems,Bengaluru,Mid,Contract,830000.0,0,"Pandas, Power BI, SQL, Excel",2026-07-09
JM26-0203,Data Engineer,NextGen Analytics,Ahmedabad,Mid,Full-time,970000.0,100,"Spark, ETL, SQL, AWS, Python",2026-05-31
JM26-0836,Data Engineer,DigitalCore,Gurugram,Entry,Full-time,890000.0,50,"ETL, AWS, Python",2026-05-05
JM26-0247,AI Engineer,FinEdge,Kolkata,Senior,Full-time,1470000.0,50,"Python, Machine Learning, PyTorch",2026-06-06
JM26-1142,BI Analyst,InsightWorks,Bengaluru,Mid,Full-time,800000.0,50,"Tableau, SQL, Excel, Data Visualization",2026-03-11
JM26-0385,Machine Learning Engineer,Apex Technologies,Delhi NCR,Entry,Full-time,820000.0,0,"Machine Learning, Docker, TensorFlow, Python",2026-06-05
JM26-0855,Data Scientist,InnovateLabs,Hyderabad,Entry,Full-time,910000.0,0,"Machine Learning, Statistics, Pandas, Python",2026-06-30
JM26-0220,Machine Learning Engineer,TechNova,Ahmedabad,Senior,Contract,1540000.0,50,"Python, PyTorch, Docker, Machine Learning, TensorFlow",2026-03-29
JM26-0642,BI Analyst,InnovateLabs,Mumbai,Senior,Contract,1080000.0,100,"Tableau, Power BI, Data Visualization, SQL, Excel",2026-04-16
JM26-0002,Machine Learning Engineer,DataSphere,Mumbai,Senior,Full-time,1780000.0,50,"Machine Learning, TensorFlow, PyTorch",2026-01-22
JM26-0113,Data Scientist,BrightData,Mumbai,Entry,Internship,310000.0,50,"Python, Pandas, Statistics, Machine Learning",2026-07-08
JM26-0699,AI Engineer,DigitalCore,Bengaluru,Entry,Full-time,990000.0,0,"PyTorch, Python, Deep Learning",2026-07-11
JM26-0952,Data Scientist,InsightWorks,Bengaluru,Entry,Full-time,810000.0,50,"Python, Machine Learning, Statistics, SQL, Pandas",2026-08-10
JM26-1081,Data Scientist,Vertex Systems,Pune,Mid,Internship,360000.0,0,"Python, Pandas, Statistics, Machine Learning, SQL",2026-02-06
JM26-0442,Data Analyst,FinEdge,Bengaluru,Mid,Full-time,540000.0,0,"SQL, Pandas, Power BI, Excel, Python",2026-02-16
JM26-0664,Data Analyst,BrightData,Mumbai,Senior,Contract,990000.0,100,"Power BI, Excel, Pandas, SQL",2026-02-24
JM26-1098,BI Analyst,DataSphere,Bengaluru,Senior,Full-time,1030000.0,100,"Excel, Tableau, SQL, Data Visualization, Power BI",2026-01-06
JM26-0318,Business Analyst,BrightData,Ahmedabad,Lead,Full-time,970000.0,100,"SQL, Communication, Excel, Power BI",2026-06-11
JM26-0649,AI Engineer,CloudMatrix,Pune,Senior,Full-time,1600000.0,100,"Machine Learning, LLM, PyTorch, Python",2026-07-20
JM26-0710,Data Engineer,BrightData,Noida,Lead,Full-time,1760000.0,50,"ETL, Python, SQL, Spark, AWS",2026-04-27
JM26-0973,Data Analyst,InsightWorks,Mumbai,Senior,Full-time,1120000.0,0,"Excel, Pandas, Power BI, Python, SQL",2026-04-21
JM26-0628,Data Analyst,DigitalCore,Mumbai,Senior,Full-time,950000.0,100,"Excel, Power BI, Pandas, Python, SQL",2026-01-25
JM26-0633,Data Analyst,FinEdge,Pune,Entry,Full-time,460000.0,50,"Excel, SQL, Pandas, Python",2026-02-16
JM26-1174,Business Analyst,FinEdge,Hyderabad,Mid,Full-time,700000.0,100,"Communication, Excel, Power BI, SQL",2026-05-16
JM26-1109,Python Developer,BrightData,Delhi NCR,Senior,Full-time,1190000.0,50,"Git, Python, Django",2026-02-14
JM26-0796,Machine Learning Engineer,NextGen Analytics,Chennai,Mid,Full-time,1280000.0,100,"TensorFlow, Docker, PyTorch",2026-02-04
JM26-0646,ML Researcher,DataSphere,Delhi NCR,Lead,Full-time,2430000.0,50,"Deep Learning, Python, PyTorch, Research",2026-06-01
JM26-1013,Data Engineer,Vertex Systems,Noida,Mid,Full-time,940000.0,50,"SQL, Python, ETL, AWS",2026-06-22
JM26-0557,Data Scientist,QuantifyAI,Bengaluru,Entry,Part-time,520000.0,50,"Python, Statistics, Machine Learning, SQL, Pandas",2026-04-18
JM26-0682,Data Scientist,CloudMatrix,Delhi NCR,Entry,Full-time,860000.0,0,"SQL, Pandas, Machine Learning, Python, Statistics",2026-03-02
JM26-0578,AI Engineer,CloudMatrix,Pune,Senior,Internship,720000.0,100,"Deep Learning, Machine Learning, LLM, Python, PyTorch",2026-05-08
JM26-0525,Data Analyst,InnovateLabs,Mumbai,Entry,Internship,190000.0,0,"Power BI, SQL, Pandas, Python, Excel",2026-04-28
JM26-1060,Business Analyst,CloudMatrix,Pune,Senior,Full-time,920000.0,0,"Power BI, SQL, Tableau, Excel, Communication",2026-01-02
JM26-0541,Python Developer,DigitalCore,Hyderabad,Lead,Full-time,1500000.0,50,"REST API, Django, Git, Python",2026-04-09
JM26-0749,BI Analyst,Apex Technologies,Bengaluru,Senior,Full-time,1150000.0,50,"Power BI, Excel, Tableau, Data Visualization, SQL",2026-04-08
JM26-1112,Machine Learning Engineer,CloudMatrix,Bengaluru,Senior,Full-time,2020000.0,0,"TensorFlow, Docker, Machine Learning",2026-06-24
JM26-0485,Data Analyst,InsightWorks,Bengaluru,Mid,Full-time,690000.0,0,"Pandas, Excel, Python, SQL",2026-05-12
JM26-0096,AI Engineer,NextGen Analytics,Pune,Mid,Full-time,1200000.0,100,"LLM, Machine Learning, PyTorch, Python, Deep Learning",2026-04-20
JM26-1021,Analytics Engineer,QuantifyAI,Hyderabad,Senior,Full-time,1380000.0,50,"SQL, dbt, ETL, Python",2026-01-25
JM26-0564,AI Engineer,QuantifyAI,Bengaluru,Mid,Full-time,1580000.0,100,"Machine Learning, PyTorch, Deep Learning, Python",2026-08-16
JM26-0743,ML Researcher,DataSphere,Pune,Lead,Full-time,2290000.0,100,"Deep Learning, PyTorch, Python",2026-08-04
JM26-0864,Data Engineer,DataSphere,Bengaluru,Mid,Internship,450000.0,0,"SQL, Python, AWS, ETL",2026-04-02
JM26-0892,Python Developer,InnovateLabs,Noida,Senior,Contract,1000000.0,0,"REST API, SQL, Python, Django",2026-04-14
JM26-1039,Machine Learning Engineer,DataSphere,Pune,Entry,Full-time,980000.0,100,"TensorFlow, Python, PyTorch, Machine Learning, Docker",2026-04-30
JM26-0207,Data Analyst,Apex Technologies,Ahmedabad,Mid,Full-time,560000.0,100,"Pandas, Power BI, Excel, Python",2026-06-02
JM26-0393,AI Engineer,InsightWorks,Kolkata,Senior,Full-time,1610000.0,0,"Machine Learning, Python, Deep Learning, LLM",2026-03-23
JM26-0795,Data Analyst,DataSphere,Pune,Mid,Full-time,710000.0,50,"SQL, Power BI, Excel",2026-05-25
JM26-0871,Business Analyst,DigitalCore,Noida,Lead,Part-time,760000.0,50,"Tableau, Communication, Power BI, SQL",2026-02-10
JM26-0398,Data Scientist,QuantifyAI,Bengaluru,Mid,Full-time,1150000.0,0,"Python, Machine Learning, Pandas, Statistics",2026-04-09
JM26-0767,Data Scientist,FinEdge,Chennai,Entry,Full-time,630000.0,50,"Python, Machine Learning, SQL",2026-01-17
JM26-1102,Data Scientist,BrightData,Chennai,Mid,Full-time,970000.0,0,"Statistics, Python, Pandas",2026-08-23
JM26-1029,Business Analyst,InsightWorks,Bengaluru,Senior,Full-time,1100000.0,50,"Communication, Power BI, Excel, Tableau, SQL",2026-02-06
JM26-0643,Data Analyst,DataSphere,Bengaluru,Senior,Full-time,1060000.0,100,"Pandas, SQL, Python, Power BI, Excel",2026-05-05
JM26-0613,Python Developer,FinEdge,Chennai,Senior,Full-time,1200000.0,50,"Git, SQL, Python, Django, REST API",2026-07-15
JM26-0961,Data Engineer,InsightWorks,Pune,Mid,Internship,390000.0,0,"Python, SQL, ETL",2026-02-14
JM26-0726,Data Analyst,InsightWorks,Bengaluru,Entry,Full-time,450000.0,100,"SQL, Pandas, Excel, Power BI, Python",2026-03-09
JM26-0684,Machine Learning Engineer,InsightWorks,Chennai,Senior,Full-time,1790000.0,50,"Machine Learning, Python, Docker, PyTorch",2026-02-13
JM26-0099,Data Analyst,QuantifyAI,Chennai,Senior,Full-time,830000.0,100,"Pandas, SQL, Excel, Power BI, Python",2026-07-16
JM26-0805,Data Analyst,InsightWorks,Bengaluru,Senior,Full-time,1170000.0,50,"Python, SQL, Power BI",2026-08-06
JM26-0407,Data Scientist,QuantifyAI,Ahmedabad,Mid,Full-time,920000.0,0,"Machine Learning, SQL, Python",2026-07-25
JM26-0503,Analytics Engineer,DataSphere,Hyderabad,Entry,Full-time,790000.0,100,"ETL, Data Modeling, dbt, Python, SQL",2026-06-10
JM26-1072,AI Engineer,FinEdge,Delhi NCR,Mid,Full-time,1350000.0,50,"Deep Learning, PyTorch, Python, LLM",2026-02-19
JM26-1057,Analytics Engineer,DataSphere,Kolkata,Lead,Part-time,1210000.0,50,"Data Modeling, dbt, ETL, Python, SQL",2026-01-13
JM26-0930,Business Analyst,DataSphere,Bengaluru,Entry,Full-time,490000.0,0,"Excel, Tableau, Communication",2026-08-08
JM26-0780,ML Researcher,QuantifyAI,Bengaluru,Mid,Full-time,1630000.0,100,"Python, Statistics, PyTorch, Deep Learning, Research",2026-02-04
JM26-0201,Business Analyst,FinEdge,Pune,Mid,Full-time,780000.0,0,"Communication, Power BI, Tableau, SQL, Excel",2026-02-03
JM26-0135,AI Engineer,CloudMatrix,Ahmedabad,Lead,Full-time,2440000.0,100,"Machine Learning, Deep Learning, Python",2026-08-14
JM26-1052,Data Analyst,Vertex Systems,Gurugram,Mid,Contract,690000.0,100,"Pandas, Python, Power BI",2026-08-06
JM26-0041,Machine Learning Engineer,DigitalCore,Noida,Lead,Full-time,2320000.0,100,"Docker, Machine Learning, Python, PyTorch",2026-03-29
JM26-1018,BI Analyst,TechNova,Kolkata,Senior,Full-time,980000.0,0,"Tableau, Excel, SQL, Power BI",2026-07-24
JM26-0231,Data Analyst,CloudMatrix,Kolkata,Entry,Full-time,450000.0,0,"Power BI, Pandas, Excel",2026-04-13
JM26-0379,Machine Learning Engineer,Vertex Systems,Ahmedabad,Entry,Full-time,770000.0,100,"PyTorch, TensorFlow, Machine Learning",2026-04-17
JM26-0289,Data Engineer,NextGen Analytics,Noida,Entry,Part-time,500000.0,100,"AWS, SQL, ETL",2026-01-18
JM26-0419,Data Scientist,InnovateLabs,Ahmedabad,Mid,Full-time,860000.0,0,"Statistics, SQL, Python",2026-07-10
JM26-0392,Data Analyst,Vertex Systems,Bengaluru,Entry,Full-time,530000.0,50,"Power BI, Excel, SQL",2026-05-14
JM26-0593,Data Scientist,NextGen Analytics,Bengaluru,Mid,Full-time,1350000.0,100,"Python, Pandas, Machine Learning, SQL",2026-01-20
JM26-1087,Business Analyst,TechNova,Noida,Senior,Full-time,980000.0,0,"SQL, Power BI, Excel",2026-02-14
JM26-0648,Data Engineer,DataSphere,Delhi NCR,Mid,Full-time,1360000.0,0,"ETL, AWS, Spark, SQL",2026-03-11
JM26-0521,ML Researcher,Apex Technologies,Bengaluru,Lead,Internship,1010000.0,0,"PyTorch, Research, Statistics",2026-03-11
JM26-0065,AI Engineer,BrightData,Mumbai,Entry,Full-time,1290000.0,100,"Python, LLM, Deep Learning",2026-03-28
JM26-0015,Machine Learning Engineer,FinEdge,Hyderabad,Mid,Full-time,1150000.0,50,"PyTorch, Docker, Machine Learning, Python, TensorFlow",2026-01-04
JM26-1065,Data Scientist,NextGen Analytics,Mumbai,Senior,Full-time,1590000.0,50,"SQL, Statistics, Python, Machine Learning, Pandas",2026-08-23
JM26-0493,AI Engineer,CloudMatrix,Hyderabad,Mid,Contract,1570000.0,100,"Machine Learning, PyTorch, LLM, Deep Learning, Python",2026-01-30
JM26-0380,Business Analyst,FinEdge,Noida,Entry,Full-time,540000.0,50,"Tableau, SQL, Communication",2026-05-23
JM26-0188,Data Analyst,TechNova,Hyderabad,Entry,Full-time,570000.0,0,"Power BI, Python, SQL, Pandas",2026-07-09
JM26-0764,Data Analyst,BrightData,Bengaluru,Senior,Internship,410000.0,0,"Pandas, Python, Power BI, Excel, SQL",2026-04-07
JM26-0217,Data Analyst,InsightWorks,Mumbai,Entry,Full-time,600000.0,50,"Power BI, SQL, Excel",2026-05-08
JM26-0792,Machine Learning Engineer,FinEdge,Delhi NCR,Entry,Full-time,910000.0,100,"Python, PyTorch, Docker",2026-03-27
JM26-1077,Data Engineer,TechNova,Mumbai,Senior,Full-time,1510000.0,50,"Spark, ETL, AWS, Python, SQL",2026-08-02
JM26-0879,AI Engineer,DataSphere,Hyderabad,Mid,Contract,1540000.0,100,"Machine Learning, Python, PyTorch, Deep Learning",2026-02-11
JM26-0338,Business Analyst,Apex Technologies,Chennai,Mid,Full-time,610000.0,0,"Power BI, SQL, Communication",2026-05-26
JM26-0720,Python Developer,CloudMatrix,Ahmedabad,Entry,Full-time,690000.0,100,"SQL, Django, Python, Git, REST API",2026-05-16
JM26-0296,Analytics Engineer,Apex Technologies,Delhi NCR,Entry,Full-time,690000.0,50,"SQL, Python, dbt, Data Modeling",2026-06-09
JM26-1017,AI Engineer,DigitalCore,Bengaluru,Mid,Full-time,1790000.0,50,"Machine Learning, PyTorch, Python, LLM",2026-04-17
JM26-0456,Data Scientist,CloudMatrix,Pune,Lead,Contract,1730000.0,100,"Python, Pandas, SQL",2026-01-14
JM26-0816,Analytics Engineer,Apex Technologies,Mumbai,Senior,Full-time,1730000.0,0,"Data Modeling, dbt, ETL, Python, SQL",2026-04-17
JM26-0270,Data Analyst,Vertex Systems,Bengaluru,Mid,Full-time,770000.0,50,"Power BI, SQL, Pandas",2026-08-02
JM26-0996,Machine Learning Engineer,InnovateLabs,Gurugram,Senior,Internship,580000.0,100,"Machine Learning, Docker, Python, PyTorch",2026-06-05
JM26-0202,Python Developer,TechNova,Bengaluru,Senior,Full-time,1100000.0,100,"Python, Git, Django",2026-04-23
JM26-0162,Analytics Engineer,DataSphere,Pune,Senior,Full-time,1360000.0,0,"Python, SQL, Data Modeling",2026-02-17
JM26-0730,Data Engineer,TechNova,Pune,Lead,Part-time,1180000.0,100,"Python, SQL, Spark, AWS, ETL",2026-06-11
JM26-0402,Analytics Engineer,BrightData,Bengaluru,Mid,Full-time,970000.0,0,"SQL, ETL, Data Modeling, dbt",2026-02-02
JM26-0703,Data Analyst,InnovateLabs,Noida,Lead,Internship,360000.0,0,"Pandas, Excel, Python",2026-05-30
JM26-1130,Python Developer,CloudMatrix,Mumbai,Mid,Full-time,1030000.0,0,"Git, REST API, Python, SQL",2026-05-10
JM26-0566,AI Engineer,Vertex Systems,Bengaluru,Mid,Full-time,1540000.0,100,"Machine Learning, PyTorch, Python",2026-08-21
JM26-1022,Business Analyst,TechNova,Pune,Mid,Internship,260000.0,100,"SQL, Excel, Power BI, Communication, Tableau",2026-05-27
JM26-1026,Data Scientist,InnovateLabs,Hyderabad,Mid,Full-time,1040000.0,0,"Machine Learning, Statistics, Pandas, SQL",2026-05-07
JM26-1105,Data Analyst,FinEdge,Pune,Senior,Full-time,920000.0,50,"SQL, Python, Pandas",2026-05-14
JM26-0206,Data Scientist,InnovateLabs,Hyderabad,Entry,Full-time,850000.0,50,"Pandas, SQL, Python, Statistics, Machine Learning",2026-04-02
JM26-0035,Data Engineer,NextGen Analytics,Bengaluru,Senior,Full-time,1960000.0,0,"Python, Spark, SQL, AWS, ETL",2026-01-14
JM26-0776,ML Researcher,FinEdge,Bengaluru,Entry,Full-time,1180000.0,0,"Deep Learning, Research, Statistics",2026-04-03
JM26-0509,Data Engineer,DigitalCore,Noida,Senior,Part-time,1000000.0,0,"Spark, AWS, SQL, ETL",2026-05-29
JM26-1187,Machine Learning Engineer,TechNova,Ahmedabad,Mid,Full-time,1120000.0,0,"Docker, Machine Learning, Python, TensorFlow",2026-01-07
JM26-0092,Business Analyst,Vertex Systems,Delhi NCR,Mid,Full-time,730000.0,0,"Tableau, Communication, Excel, SQL",2026-02-12
JM26-0898,Data Scientist,NextGen Analytics,Mumbai,Mid,Full-time,1240000.0,100,"Python, Pandas, SQL, Statistics, Machine Learning",2026-07-23
JM26-0565,AI Engineer,DataSphere,Bengaluru,Entry,Full-time,1310000.0,100,"Machine Learning, Python, LLM",2026-05-30
JM26-0777,AI Engineer,CloudMatrix,Pune,Senior,Full-time,1850000.0,100,"PyTorch, Deep Learning, LLM",2026-06-20
JM26-0242,BI Analyst,InnovateLabs,Bengaluru,Senior,Full-time,1330000.0,0,"Excel, Tableau, Data Visualization",2026-04-15
JM26-0014,BI Analyst,BrightData,Pune,Mid,Part-time,510000.0,100,"Tableau, Excel, Power BI, Data Visualization",2026-07-03
JM26-0316,Data Scientist,TechNova,Hyderabad,Entry,Full-time,650000.0,100,"Machine Learning, Python, Statistics, SQL",2026-07-11
JM26-0601,Data Engineer,CloudMatrix,Delhi NCR,Senior,Full-time,1750000.0,50,"AWS, ETL, SQL, Spark, Python",2026-03-19
JM26-0388,Python Developer,NextGen Analytics,Mumbai,Mid,Full-time,840000.0,100,"REST API, Git, Python",2026-06-27
JM26-0167,BI Analyst,DigitalCore,Bengaluru,Entry,Full-time,600000.0,0,"SQL, Excel, Data Visualization",2026-07-13
JM26-0841,Data Analyst,DataSphere,Hyderabad,Senior,Full-time,940000.0,50,"SQL, Python, Power BI, Excel, Pandas",2026-06-30
JM26-0021,Business Analyst,NextGen Analytics,Bengaluru,Entry,Full-time,600000.0,100,"Tableau, Communication, SQL, Excel, Power BI",2026-05-31
JM26-0647,Data Analyst,Vertex Systems,Hyderabad,Mid,Contract,600000.0,100,"Python, Pandas, Excel, Power BI",2026-01-25
JM26-1155,Data Engineer,FinEdge,Pune,Mid,Part-time,670000.0,50,"AWS, ETL, Spark, SQL, Python",2026-05-21
JM26-0832,Data Engineer,InnovateLabs,Mumbai,Entry,Part-time,520000.0,0,"Python, SQL, Spark",2026-04-22
JM26-0563,BI Analyst,InnovateLabs,Bengaluru,Entry,Contract,600000.0,0,"SQL, Data Visualization, Tableau, Power BI, Excel",2026-02-09
JM26-1173,Data Scientist,FinEdge,Hyderabad,Mid,Full-time,1010000.0,50,"Python, Machine Learning, Pandas, SQL, Statistics",2026-06-01
JM26-0687,Machine Learning Engineer,TechNova,Bengaluru,Entry,Part-time,680000.0,100,"Docker, PyTorch, Python, TensorFlow",2026-03-20
JM26-0958,Data Engineer,CloudMatrix,Hyderabad,Mid,Full-time,1230000.0,50,"Python, Spark, AWS, ETL",2026-07-23
JM26-0190,Data Scientist,NextGen Analytics,Bengaluru,Mid,Full-time,970000.0,0,"Python, SQL, Pandas, Machine Learning",2026-04-19
JM26-0976,AI Engineer,Apex Technologies,Mumbai,Mid,Full-time,1440000.0,0,"Python, Deep Learning, Machine Learning, LLM",2026-05-01
JM26-0700,Data Scientist,QuantifyAI,Bengaluru,Entry,Full-time,830000.0,0,"Pandas, SQL, Python, Machine Learning, Statistics",2026-06-05
JM26-0511,Data Analyst,InsightWorks,Gurugram,Senior,Full-time,870000.0,50,"Power BI, Python, Pandas, SQL",2026-02-06
JM26-1083,Analytics Engineer,BrightData,Hyderabad,Senior,Full-time,1230000.0,100,"Data Modeling, Python, dbt",2026-01-03
JM26-0475,Data Scientist,BrightData,Gurugram,Entry,Full-time,730000.0,50,"SQL, Pandas, Python, Machine Learning",2026-06-03
JM26-0857,Business Analyst,InnovateLabs,Ahmedabad,Entry,Full-time,450000.0,100,"SQL, Excel, Communication, Tableau, Power BI",2026-04-09
JM26-0748,Machine Learning Engineer,InsightWorks,Kolkata,Senior,Contract,1630000.0,100,"Docker, Machine Learning, TensorFlow",2026-01-09
JM26-0253,Machine Learning Engineer,QuantifyAI,Noida,Senior,Full-time,1440000.0,100,"Machine Learning, TensorFlow, Python, Docker",2026-07-01
JM26-0022,Machine Learning Engineer,Vertex Systems,Bengaluru,Entry,Full-time,920000.0,50,"Python, TensorFlow, Docker",2026-05-30
JM26-0460,AI Engineer,QuantifyAI,Bengaluru,Mid,Contract,1440000.0,0,"Python, Machine Learning, Deep Learning, PyTorch, LLM",2026-02-23
JM26-1185,Data Analyst,DataSphere,Bengaluru,Senior,Internship,360000.0,50,"Power BI, SQL, Excel, Pandas",2026-02-25
JM26-0277,Data Scientist,DigitalCore,Pune,Mid,Full-time,1010000.0,50,"Pandas, Machine Learning, Python, SQL",2026-07-03
JM26-0956,ML Researcher,InsightWorks,Noida,Mid,Full-time,1240000.0,100,"Research, Statistics, Python, PyTorch, Deep Learning",2026-03-27
